"","epoch_type","config","seed_split","m","step_size","kernel_size_h","kernel_size_w","kernel_shape","num_kernel","pool_size_h","pool_size_w","fcl_size","dropout","optimizer","learning_rate","batch_size","num_epoch"
"1171","1min",73,890,60,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1172","1min",73,9818,60,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1173","1min",73,7,60,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1174","1min",73,155,60,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1175","1min",73,642,60,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1176","1min",74,890,60,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1177","1min",74,9818,60,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1178","1min",74,7,60,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1179","1min",74,155,60,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1180","1min",74,642,60,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1181","1min",75,890,60,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1182","1min",75,9818,60,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1183","1min",75,7,60,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1184","1min",75,155,60,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1185","1min",75,642,60,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1186","1min",76,890,60,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1187","1min",76,9818,60,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1188","1min",76,7,60,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1189","1min",76,155,60,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1190","1min",76,642,60,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1191","1min",77,890,60,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1192","1min",77,9818,60,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1193","1min",77,7,60,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1194","1min",77,155,60,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1195","1min",77,642,60,2,1,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1196","1min",78,890,60,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1197","1min",78,9818,60,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1198","1min",78,7,60,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1199","1min",78,155,60,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1200","1min",78,642,60,2,3,5,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1201","1min",79,890,60,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1202","1min",79,9818,60,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1203","1min",79,7,60,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1204","1min",79,155,60,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1205","1min",79,642,60,2,1,1,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1206","1min",80,890,60,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1207","1min",80,9818,60,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1208","1min",80,7,60,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1209","1min",80,155,60,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1210","1min",80,642,60,2,3,1,"long rec",16,4,4,16,0.5,"adam",0.001,100,150
"1211","1min",81,890,60,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1212","1min",81,9818,60,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1213","1min",81,7,60,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1214","1min",81,155,60,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1215","1min",81,642,60,2,1,3,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1216","1min",82,890,60,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1217","1min",82,9818,60,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1218","1min",82,7,60,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1219","1min",82,155,60,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1220","1min",82,642,60,2,3,3,"square",16,4,4,16,0.5,"adam",0.001,100,150
"1221","1min",83,890,60,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1222","1min",83,9818,60,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1223","1min",83,7,60,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1224","1min",83,155,60,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1225","1min",83,642,60,2,1,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1226","1min",84,890,60,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1227","1min",84,9818,60,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1228","1min",84,7,60,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1229","1min",84,155,60,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1230","1min",84,642,60,2,3,5,"wide rec",16,4,4,16,0.5,"adam",0.001,100,150
"1231","1min",85,890,60,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1232","1min",85,9818,60,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1233","1min",85,7,60,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1234","1min",85,155,60,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1235","1min",85,642,60,2,1,1,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1236","1min",86,890,60,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1237","1min",86,9818,60,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1238","1min",86,7,60,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1239","1min",86,155,60,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1240","1min",86,642,60,2,3,1,"long rec",16,5,4,16,0.5,"adam",0.001,100,150
"1241","1min",87,890,60,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1242","1min",87,9818,60,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1243","1min",87,7,60,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1244","1min",87,155,60,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1245","1min",87,642,60,2,1,3,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1246","1min",88,890,60,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1247","1min",88,9818,60,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1248","1min",88,7,60,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1249","1min",88,155,60,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1250","1min",88,642,60,2,3,3,"square",16,5,4,16,0.5,"adam",0.001,100,150
"1251","1min",89,890,60,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1252","1min",89,9818,60,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1253","1min",89,7,60,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1254","1min",89,155,60,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1255","1min",89,642,60,2,1,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1256","1min",90,890,60,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1257","1min",90,9818,60,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1258","1min",90,7,60,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1259","1min",90,155,60,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1260","1min",90,642,60,2,3,5,"wide rec",16,5,4,16,0.5,"adam",0.001,100,150
"1261","1min",91,890,60,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1262","1min",91,9818,60,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1263","1min",91,7,60,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1264","1min",91,155,60,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1265","1min",91,642,60,2,1,1,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1266","1min",92,890,60,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1267","1min",92,9818,60,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1268","1min",92,7,60,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1269","1min",92,155,60,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1270","1min",92,642,60,2,3,1,"long rec",16,3,5,16,0.5,"adam",0.001,100,150
"1271","1min",93,890,60,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1272","1min",93,9818,60,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1273","1min",93,7,60,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1274","1min",93,155,60,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1275","1min",93,642,60,2,1,3,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1276","1min",94,890,60,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1277","1min",94,9818,60,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1278","1min",94,7,60,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1279","1min",94,155,60,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1280","1min",94,642,60,2,3,3,"square",16,3,5,16,0.5,"adam",0.001,100,150
"1281","1min",95,890,60,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1282","1min",95,9818,60,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1283","1min",95,7,60,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1284","1min",95,155,60,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1285","1min",95,642,60,2,1,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1286","1min",96,890,60,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1287","1min",96,9818,60,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1288","1min",96,7,60,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1289","1min",96,155,60,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1290","1min",96,642,60,2,3,5,"wide rec",16,3,5,16,0.5,"adam",0.001,100,150
"1291","1min",97,890,60,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1292","1min",97,9818,60,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1293","1min",97,7,60,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1294","1min",97,155,60,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1295","1min",97,642,60,2,1,1,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1296","1min",98,890,60,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1297","1min",98,9818,60,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1298","1min",98,7,60,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1299","1min",98,155,60,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1300","1min",98,642,60,2,3,1,"long rec",16,4,5,16,0.5,"adam",0.001,100,150
"1301","1min",99,890,60,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1302","1min",99,9818,60,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1303","1min",99,7,60,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1304","1min",99,155,60,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1305","1min",99,642,60,2,1,3,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1306","1min",100,890,60,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1307","1min",100,9818,60,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1308","1min",100,7,60,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1309","1min",100,155,60,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1310","1min",100,642,60,2,3,3,"square",16,4,5,16,0.5,"adam",0.001,100,150
"1311","1min",101,890,60,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1312","1min",101,9818,60,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1313","1min",101,7,60,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1314","1min",101,155,60,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1315","1min",101,642,60,2,1,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1316","1min",102,890,60,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1317","1min",102,9818,60,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1318","1min",102,7,60,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1319","1min",102,155,60,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1320","1min",102,642,60,2,3,5,"wide rec",16,4,5,16,0.5,"adam",0.001,100,150
"1321","1min",103,890,60,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1322","1min",103,9818,60,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1323","1min",103,7,60,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1324","1min",103,155,60,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1325","1min",103,642,60,2,1,1,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1326","1min",104,890,60,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1327","1min",104,9818,60,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1328","1min",104,7,60,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1329","1min",104,155,60,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1330","1min",104,642,60,2,3,1,"long rec",16,5,5,16,0.5,"adam",0.001,100,150
"1331","1min",105,890,60,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1332","1min",105,9818,60,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1333","1min",105,7,60,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1334","1min",105,155,60,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1335","1min",105,642,60,2,1,3,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1336","1min",106,890,60,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1337","1min",106,9818,60,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1338","1min",106,7,60,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1339","1min",106,155,60,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1340","1min",106,642,60,2,3,3,"square",16,5,5,16,0.5,"adam",0.001,100,150
"1341","1min",107,890,60,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1342","1min",107,9818,60,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1343","1min",107,7,60,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1344","1min",107,155,60,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1345","1min",107,642,60,2,1,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1346","1min",108,890,60,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1347","1min",108,9818,60,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1348","1min",108,7,60,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1349","1min",108,155,60,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1350","1min",108,642,60,2,3,5,"wide rec",16,5,5,16,0.5,"adam",0.001,100,150
"1351","1min",109,890,75,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1352","1min",109,9818,75,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1353","1min",109,7,75,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1354","1min",109,155,75,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1355","1min",109,642,75,2,1,1,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1356","1min",110,890,75,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1357","1min",110,9818,75,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1358","1min",110,7,75,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1359","1min",110,155,75,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1360","1min",110,642,75,2,3,1,"long rec",16,3,3,16,0.5,"adam",0.001,100,150
"1361","1min",111,890,75,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1362","1min",111,9818,75,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1363","1min",111,7,75,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1364","1min",111,155,75,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1365","1min",111,642,75,2,1,3,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1366","1min",112,890,75,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1367","1min",112,9818,75,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1368","1min",112,7,75,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1369","1min",112,155,75,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1370","1min",112,642,75,2,3,3,"square",16,3,3,16,0.5,"adam",0.001,100,150
"1371","1min",113,890,75,2,1,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1372","1min",113,9818,75,2,1,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1373","1min",113,7,75,2,1,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1374","1min",113,155,75,2,1,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1375","1min",113,642,75,2,1,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1376","1min",114,890,75,2,3,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1377","1min",114,9818,75,2,3,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1378","1min",114,7,75,2,3,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1379","1min",114,155,75,2,3,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1380","1min",114,642,75,2,3,5,"wide rec",16,3,3,16,0.5,"adam",0.001,100,150
"1381","1min",115,890,75,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1382","1min",115,9818,75,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1383","1min",115,7,75,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1384","1min",115,155,75,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1385","1min",115,642,75,2,1,1,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1386","1min",116,890,75,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1387","1min",116,9818,75,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1388","1min",116,7,75,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1389","1min",116,155,75,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1390","1min",116,642,75,2,3,1,"long rec",16,4,3,16,0.5,"adam",0.001,100,150
"1391","1min",117,890,75,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1392","1min",117,9818,75,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1393","1min",117,7,75,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1394","1min",117,155,75,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1395","1min",117,642,75,2,1,3,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1396","1min",118,890,75,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1397","1min",118,9818,75,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1398","1min",118,7,75,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1399","1min",118,155,75,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1400","1min",118,642,75,2,3,3,"square",16,4,3,16,0.5,"adam",0.001,100,150
"1401","1min",119,890,75,2,1,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1402","1min",119,9818,75,2,1,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1403","1min",119,7,75,2,1,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1404","1min",119,155,75,2,1,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1405","1min",119,642,75,2,1,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1406","1min",120,890,75,2,3,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1407","1min",120,9818,75,2,3,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1408","1min",120,7,75,2,3,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1409","1min",120,155,75,2,3,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1410","1min",120,642,75,2,3,5,"wide rec",16,4,3,16,0.5,"adam",0.001,100,150
"1411","1min",121,890,75,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1412","1min",121,9818,75,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1413","1min",121,7,75,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1414","1min",121,155,75,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1415","1min",121,642,75,2,1,1,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1416","1min",122,890,75,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1417","1min",122,9818,75,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1418","1min",122,7,75,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1419","1min",122,155,75,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1420","1min",122,642,75,2,3,1,"long rec",16,5,3,16,0.5,"adam",0.001,100,150
"1421","1min",123,890,75,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1422","1min",123,9818,75,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1423","1min",123,7,75,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1424","1min",123,155,75,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1425","1min",123,642,75,2,1,3,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1426","1min",124,890,75,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1427","1min",124,9818,75,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1428","1min",124,7,75,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1429","1min",124,155,75,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1430","1min",124,642,75,2,3,3,"square",16,5,3,16,0.5,"adam",0.001,100,150
"1431","1min",125,890,75,2,1,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1432","1min",125,9818,75,2,1,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1433","1min",125,7,75,2,1,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1434","1min",125,155,75,2,1,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1435","1min",125,642,75,2,1,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1436","1min",126,890,75,2,3,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1437","1min",126,9818,75,2,3,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1438","1min",126,7,75,2,3,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1439","1min",126,155,75,2,3,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1440","1min",126,642,75,2,3,5,"wide rec",16,5,3,16,0.5,"adam",0.001,100,150
"1441","1min",127,890,75,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1442","1min",127,9818,75,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1443","1min",127,7,75,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1444","1min",127,155,75,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1445","1min",127,642,75,2,1,1,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1446","1min",128,890,75,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1447","1min",128,9818,75,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1448","1min",128,7,75,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1449","1min",128,155,75,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1450","1min",128,642,75,2,3,1,"long rec",16,3,4,16,0.5,"adam",0.001,100,150
"1451","1min",129,890,75,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1452","1min",129,9818,75,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1453","1min",129,7,75,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1454","1min",129,155,75,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1455","1min",129,642,75,2,1,3,"wide rec",16,3,4,16,0.5,"adam",0.001,100,150
"1456","1min",130,890,75,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1457","1min",130,9818,75,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1458","1min",130,7,75,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
"1459","1min",130,155,75,2,3,3,"square",16,3,4,16,0.5,"adam",0.001,100,150
